Match_No_,Player_id,Player_name,Player_Country,Opponent_Team,Ground_Name,Balls_Faced,SR,_4s,_6s,inning1,inning2,inning1_score,inning2_score,Bowler_1_name,Bowler_1_matches,Bowler_1_innings_,Bowler_1_total_overs,Bowler_1_maidens_earned,Bowler_1_wickets_taken,Bowler_1_economy,Bowler_1_SR,Bowler_2_name,Bowler_2_matches,Bowler_2_innings_,Bowler_2_total_overs,Bowler_2_maidens_earned,Bowler_2_wickets_taken,Bowler_2_economy,Bowler_2_SR,Bowler_3_name,Bowler_3_matches,Bowler_3_innings_,Bowler_3_total_overs,Bowler_3_maidens_earned,Bowler_3_wickets_taken,Bowler_3_economy,Bowler_3_SR,G_matches,G_Inns,G_Not_Outs,G_Runs,G_HS,G_Balls_Faced,G_AVG,G_SR,G_100,G_50,G_0s,G_4s,G_6s,Runs
1273,465793,Dhananjaya_de_Silva,Sri_Lanka,3,1004,3,33.33,0,0,Sri_Lanka,South_Africa,120,121,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,Dwaine_Pretorius,6,5,13,0,6,7,13,11,11,2,233,62,217,25.88,107.37,0,1,0,17,3,1
1764,465793,Dhananjaya_de_Silva,Sri_Lanka,7,2439,12,75,1,0,Pakistan,Sri_Lanka,121,124,Mohammad_Hasnain,4,4,15,0,5,9.2,18,Haris_Rauf,2,7,0,48,0,8.4,0,Hasan_Ali,4,4,14.3,0,6,8.13,14.5,1,1,0,9,9,12,9,75,0,0,0,1,0,9
1769,465793,Dhananjaya_de_Silva,Sri_Lanka,7,2439,21,133.33,4,0,Sri_Lanka,Pakistan,170,147,Naseem_Shah,1,4,0,40,0,24,0,Mohammad_Hasnain,4,4,15,0,5,9.2,18,Haris_Rauf,2,7,0,48,0,8.4,0,2,2,0,37,28,33,18.5,112.12,0,0,0,5,0,28
1845,465793,Dhananjaya_de_Silva,Sri_Lanka,2,3404,23,113.04,3,0,Sri_Lanka,Australia,157,158,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Mitchell_Starc,11,11,44,0,15,7.02,17.6,1,1,0,26,26,23,26,113.04,0,0,0,3,0,26
1850,465793,Dhananjaya_de_Silva,Sri_Lanka,5,132,3,0,0,0,New_Zealand,Sri_Lanka,167,102,Tim_Southee,10,9,30,1,7,5.9,25.7,Trent_Boult,4,4,16,0,10,5.62,9.6,Lockie_Ferguson,2,2,7,0,4,8,10.5,1,1,0,0,0,3,0,0,0,0,1,0,0,0
1856,465793,Dhananjaya_de_Silva,Sri_Lanka,40,209,42,157.14,6,2,Afghanistan,Sri_Lanka,144,148,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,Fareed_Ahmad,1,2,0,25,0,0,0,1,1,1,66,66,42,0,157.14,0,1,0,6,2,66
1867,465793,Dhananjaya_de_Silva,Sri_Lanka,1,132,11,81.81,0,0,Sri_Lanka,England,141,144,Ben_Stokes,3,2,7,0,1,6.14,42,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Mark_Wood,3,11,0,77,0,11,0,2,2,0,9,9,14,4.5,64.28,0,0,1,0,0,9
1984,465793,Dhananjaya_de_Silva,Sri_Lanka,6,713,6,133.33,2,0,India,Sri_Lanka,162,160,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Shivam_Mavi,3,9,0,81,0,13.5,1,Umran_Malik,3,11,0,106,0,9.4,0,1,1,0,8,8,6,8,133.33,0,0,0,2,0,8
1985,465793,Dhananjaya_de_Silva,Sri_Lanka,6,2677,6,50,0,0,Sri_Lanka,India,206,190,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,2,2,0,60,57,42,30,142.85,0,1,0,8,1,3
1986,465793,Dhananjaya_de_Silva,Sri_Lanka,6,2401,14,157.14,2,1,India,Sri_Lanka,228,137,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,1,1,0,22,22,14,22,157.14,0,0,0,2,1,22
1075,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,4,2503,34,129.41,4,0,West_Indies,Sri_Lanka,196,171,Sheldon_Cottrell,2,6.1,0,43,0,18.5,0,Oshane_Thomas,2,7,0,52,0,7,0,Andre_Russell,9,6,20,0,5,9.05,24,4,3,1,69,44,51,34.5,135.29,0,0,0,5,0,44
1078,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,4,2503,8,100,1,0,Sri_Lanka,West_Indies,155,158,Fabian_Allen,0,0,0,0,0,0,0,Sheldon_Cottrell,2,6.1,0,43,0,18.5,0,Oshane_Thomas,2,7,0,52,0,7,0,5,4,1,77,44,59,25.66,130.5,0,0,0,6,0,8
1126,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,4,1675,14,85.71,0,0,Sri_Lanka,West_Indies,131,134,Kevin_Sinclair,3,9,0,77,0,27,0,Fidel_Edwards,0,0,0,0,0,0,0,Jason_Holder,5,5,18,0,3,8.11,36,1,1,0,12,12,14,12,85.71,0,0,0,0,0,12
1128,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,4,1675,11,172.72,3,0,Sri_Lanka,West_Indies,160,117,Fidel_Edwards,0,0,0,0,0,0,0,Kevin_Sinclair,3,9,0,77,0,27,0,Jason_Holder,5,5,18,0,3,8.11,36,2,2,1,31,19,25,31,124,0,0,0,3,0,19
1130,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,4,1675,0,0,0,0,Sri_Lanka,West_Indies,131,134,Fabian_Allen,0,0,0,0,0,0,0,Kevin_Sinclair,3,9,0,77,0,27,0,Jason_Holder,5,5,18,0,3,8.11,36,3,2,1,31,19,25,31,124,0,0,0,3,0,0
1165,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,1,644,7,71.42,0,0,Sri_Lanka,England,129,130,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Sam_Curran,4,13,0,74,0,13,0,Mark_Wood,3,11,0,77,0,11,0,1,1,0,5,5,7,5,71.42,0,0,0,0,0,5
1168,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,1,644,7,42.85,0,0,Sri_Lanka,England,111,108,David_Willey,3,3,12,0,5,5.83,14.4,Sam_Curran,4,13,0,74,0,13,0,Chris_Jordan,9,9,36,1,17,7.05,12.7,2,2,0,8,5,14,4,57.14,0,0,0,0,0,3
1174,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,1,1184,8,12.5,0,0,England,Sri_Lanka,180,91,David_Willey,3,3,12,0,5,5.83,14.4,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Chris_Jordan,9,9,36,1,17,7.05,12.7,1,1,0,1,1,8,1,12.5,0,0,0,0,0,1
1204,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,1004,2,0,0,0,India,Sri_Lanka,164,126,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Deepak_Chahar,1,3,0,24,0,9,0,Krunal_Pandya,1,2,0,16,0,12,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0
1206,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,1004,11,136.36,2,0,India,Sri_Lanka,132,133,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Chetan_Sakariya,1,3.4,0,34,0,22,0,Varun_Chakravarthy,3,11.3,0,61,0,34.5,0,2,2,0,15,15,13,7.5,115.38,0,0,1,2,0,15
1207,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,1004,9,155.55,1,0,India,Sri_Lanka,81,82,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Varun_Chakravarthy,3,11.3,0,61,0,34.5,0,Sandeep_Warrier,1,3,0,23,0,0,0,3,3,1,29,15,22,14.5,131.81,0,0,1,3,0,14
1265,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,3,1004,2,0,0,0,South_Africa,Sri_Lanka,163,135,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Anrich_Nortje,3,10,0,64,0,15,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,4,4,1,29,15,24,9.66,120.83,0,0,2,3,0,0
1270,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,3,1004,7,57.14,0,0,Sri_Lanka,South_Africa,103,105,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Anrich_Nortje,3,10,0,64,0,15,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,5,5,1,33,15,31,8.25,106.45,0,0,2,3,0,4
1273,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,3,1004,4,100,0,0,Sri_Lanka,South_Africa,120,121,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,Dwaine_Pretorius,6,5,13,0,6,7,13,6,6,1,37,15,35,7.4,105.71,0,0,2,3,0,4
1357,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,25,848,5,120,1,0,Bangladesh,Sri_Lanka,171,172,Nasum_Ahmed,1,2.5,0,29,0,8.5,0,Mahedi_Hasan,3,3,8.2,0,1,10.2,50,Mohammad_Saifuddin,5,5,15,0,3,10.93,30,2,1,0,6,6,5,6,120,0,0,0,1,0,6
1374,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,2439,2,200,1,0,Sri_Lanka,Australia,154,155,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,1,0,4,4,2,4,200,0,0,0,1,0,4
1378,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,3,848,5,80,0,0,Sri_Lanka,South_Africa,142,146,Aiden_Markram,6,3,8,1,4,4.12,12,Kagiso_Rabada,6,6,19,0,5,9,22.8,Anrich_Nortje,3,10,0,64,0,15,0,3,2,0,10,6,10,5,100,0,0,0,1,0,4
1382,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,1,848,21,161.9,3,1,England,Sri_Lanka,163,137,Moeen_Ali,6,6,9.5,0,3,8.44,19.6,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Adil_Rashid,8,8,27,1,10,5.62,16.2,4,3,0,44,34,31,14.66,141.93,0,0,0,4,1,34
1392,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,4,1965,0,0,0,0,Sri_Lanka,West_Indies,189,169,Roston_Chase,1,1,0,6,0,0,0,Jason_Holder,5,5,18,0,3,8.11,36,Ravi_Rampaul,0,0,0,0,0,0,0,3,1,0,71,71,47,71,151.06,0,1,0,10,1,0
1458,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,132,11,118.18,1,0,Australia,Sri_Lanka,149,122,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,1,0,13,13,11,13,118.18,0,0,0,1,0,13
1463,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,132,9,144.44,2,0,Australia,Sri_Lanka,164,164,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Marcus_Stoinis,6,15,0,115,0,30,0,2,2,0,26,13,20,13,130,0,0,0,3,0,13
1551,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,1004,15,113.33,2,0,Sri_Lanka,Australia,128,134,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Mitchell_Marsh,3,4,0,42,0,0,0,7,7,1,54,17,50,9,108,0,0,2,5,0,17
1552,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,1004,8,150,2,0,Sri_Lanka,Australia,124,126,Glenn_Maxwell,16,12,24,0,7,7.75,20.5,Josh_Hazlewood,8,32,2,174,0,12.8,2,Jhye_Richardson,6,6,22,0,8,8.72,16.5,8,8,1,66,17,58,9.42,113.79,0,0,2,7,0,12
1564,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,2503,7,114.28,1,0,Australia,Sri_Lanka,176,177,Jhye_Richardson,6,6,22,0,8,8.72,16.5,Josh_Hazlewood,8,32,2,174,0,12.8,2,Kane_Richardson,10,10,37,0,15,8,14.8,6,5,1,85,44,66,21.25,128.78,0,0,0,7,0,8
1748,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,40,2439,8,25,0,0,Sri_Lanka,Afghanistan,105,106,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Naveen-ul-Haq,2,7,0,63,0,14,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,2,2,0,6,4,10,3,60,0,0,0,1,0,2
1755,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,25,2439,3,66.66,0,0,Bangladesh,Sri_Lanka,183,184,Mustafizur_Rahman,9,9,32,1,12,8.62,16,Taskin_Ahmed,4,4,12.5,0,4,9.03,19.2,Shakib_Al_Hasan,9,9,29,0,12,6.48,14.5,3,3,0,8,4,13,2.66,61.53,0,0,0,1,0,2
1757,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,40,848,9,177.77,3,0,Afghanistan,Sri_Lanka,175,179,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,Naveen-ul-Haq,2,7,0,63,0,14,0,5,4,1,60,34,40,20,150,0,0,0,7,1,16
1759,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,2439,0,0,0,0,India,Sri_Lanka,173,174,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Arshdeep_Singh,3,8.3,0,97,0,17,0,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,4,3,0,8,4,13,2.66,61.53,0,0,0,1,0,0
1764,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,7,2439,3,333.33,2,0,Pakistan,Sri_Lanka,121,124,Mohammad_Hasnain,4,4,15,0,5,9.2,18,Haris_Rauf,2,7,0,48,0,8.4,0,Hasan_Ali,4,4,14.3,0,6,8.13,14.5,5,4,1,18,10,16,6,112.5,0,0,0,3,0,10
1769,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,7,2439,21,171.42,5,1,Sri_Lanka,Pakistan,170,147,Naseem_Shah,1,4,0,40,0,24,0,Mohammad_Hasnain,4,4,15,0,5,9.2,18,Haris_Rauf,2,7,0,48,0,8.4,0,6,5,1,54,36,37,13.5,145.94,0,0,0,8,1,36
1845,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,2,3404,4,25,0,0,Sri_Lanka,Australia,157,158,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Mitchell_Starc,11,11,44,0,15,7.02,17.6,1,1,0,1,1,4,1,25,0,0,0,0,0,1
1850,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,5,132,6,66.66,1,0,New_Zealand,Sri_Lanka,167,102,Tim_Southee,10,9,30,1,7,5.9,25.7,Trent_Boult,4,4,16,0,10,5.62,9.6,Lockie_Ferguson,2,2,7,0,4,8,10.5,3,3,0,30,13,26,10,115.38,0,0,0,4,0,4
1856,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,40,209,0,0,0,0,Afghanistan,Sri_Lanka,144,148,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,Fareed_Ahmad,1,2,0,25,0,0,0,2,1,0,10,10,11,10,90.9,0,0,0,0,0,0
1867,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,1,132,9,100,1,0,Sri_Lanka,England,141,144,Ben_Stokes,3,2,7,0,1,6.14,42,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Mark_Wood,3,11,0,77,0,11,0,4,4,0,39,13,35,9.75,111.42,0,0,0,5,0,9
1984,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,713,10,210,1,2,India,Sri_Lanka,162,160,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Shivam_Mavi,3,9,0,81,0,13.5,1,Umran_Malik,3,11,0,106,0,9.4,0,1,1,0,21,21,10,21,210,0,0,0,1,2,21
1985,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,2677,1,0,0,0,Sri_Lanka,India,206,190,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,2,2,0,0,0,3,0,0,0,0,2,0,0,0
1986,784379,Wanindu_Hasaranga_de_Silva,Sri_Lanka,6,2401,8,112.5,1,0,India,Sri_Lanka,228,137,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,1,1,0,9,9,8,9,112.5,0,0,0,1,0,9
1755,786925,Asitha_Fernandoa,Sri_Lanka,25,2439,3,333.33,2,0,Bangladesh,Sri_Lanka,183,184,Mustafizur_Rahman,9,9,32,1,12,8.62,16,Taskin_Ahmed,4,4,12.5,0,4,9.03,19.2,Shakib_Al_Hasan,9,9,29,0,12,6.48,14.5,1,1,1,10,10,3,0,333.33,0,0,0,2,0,10
1757,786925,Asitha_Fernandoa,Sri_Lanka,40,848,0,0,0,0,Afghanistan,Sri_Lanka,175,179,Fazalhaq_Farooqi,3,10.2,2,67,0,20.6,0,Mujeeb_Ur_Rahman,3,12,0,78,0,12,0,Naveen-ul-Haq,2,7,0,63,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,786925,Asitha_Fernandoa,Sri_Lanka,6,2439,0,0,0,0,India,Sri_Lanka,173,174,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Arshdeep_Singh,3,8.3,0,97,0,17,0,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,2,1,1,10,10,3,0,333.33,0,0,0,2,0,0
1168,629080,Binura_Fernando,Sri_Lanka,1,644,0,0,0,0,Sri_Lanka,England,111,108,David_Willey,3,3,12,0,5,5.83,14.4,Sam_Curran,4,13,0,74,0,13,0,Chris_Jordan,9,9,36,1,17,7.05,12.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,629080,Binura_Fernando,Sri_Lanka,1,1184,14,142.85,1,1,England,Sri_Lanka,180,91,David_Willey,3,3,12,0,5,5.83,14.4,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Chris_Jordan,9,9,36,1,17,7.05,12.7,1,1,0,20,20,14,20,142.85,0,0,0,1,1,20
1357,629080,Binura_Fernando,Sri_Lanka,25,848,0,0,0,0,Bangladesh,Sri_Lanka,171,172,Nasum_Ahmed,1,2.5,0,29,0,8.5,0,Mahedi_Hasan,3,3,8.2,0,1,10.2,50,Mohammad_Saifuddin,5,5,15,0,3,10.93,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,629080,Binura_Fernando,Sri_Lanka,4,1965,0,0,0,0,Sri_Lanka,West_Indies,189,169,Roston_Chase,1,1,0,6,0,0,0,Jason_Holder,5,5,18,0,3,8.11,36,Ravi_Rampaul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,629080,Binura_Fernando,Sri_Lanka,2,132,2,100,0,0,Australia,Sri_Lanka,149,122,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,1,1,2,2,2,0,100,0,0,0,0,0,2
1493,629080,Binura_Fernando,Sri_Lanka,6,1920,0,0,0,0,Sri_Lanka,India,183,186,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Jasprit_Bumrah,12,11,36,2,9,6.16,24,Harshal_Patel,4,14,0,132,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,629080,Binura_Fernando,Sri_Lanka,6,1920,0,0,0,0,Sri_Lanka,India,146,148,Mohammed_Siraj,2,2,8,0,2,8.37,24,Avesh_Khan,1,4,1,23,0,12,0,Harshal_Patel,4,14,0,132,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,629080,Binura_Fernando,Sri_Lanka,2,3404,0,0,0,0,Sri_Lanka,Australia,157,158,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Mitchell_Starc,11,11,44,0,15,7.02,17.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,4,2503,5,140,1,0,West_Indies,Sri_Lanka,196,171,Sheldon_Cottrell,2,6.1,0,43,0,18.5,0,Oshane_Thomas,2,7,0,52,0,7,0,Andre_Russell,9,6,20,0,5,9.05,24,4,4,0,60,37,59,15,101.69,0,0,0,5,1,7
1078,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,4,2503,10,90,1,0,Sri_Lanka,West_Indies,155,158,Fabian_Allen,0,0,0,0,0,0,0,Sheldon_Cottrell,2,6.1,0,43,0,18.5,0,Oshane_Thomas,2,7,0,52,0,7,0,5,5,0,69,37,69,13.8,100,0,0,0,6,1,9
1165,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,1,644,4,0,0,0,Sri_Lanka,England,129,130,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Sam_Curran,4,13,0,74,0,13,0,Mark_Wood,3,11,0,77,0,11,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0
1168,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,1,644,10,60,0,0,Sri_Lanka,England,111,108,David_Willey,3,3,12,0,5,5.83,14.4,Sam_Curran,4,13,0,74,0,13,0,Chris_Jordan,9,9,36,1,17,7.05,12.7,2,2,0,6,6,14,3,42.85,0,0,1,0,0,6
1204,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,6,1004,23,113.04,3,0,India,Sri_Lanka,164,126,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Deepak_Chahar,1,3,0,24,0,9,0,Krunal_Pandya,1,2,0,16,0,12,0,1,1,0,26,26,23,26,113.04,0,0,0,3,0,26
1206,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,6,1004,13,84.61,2,0,India,Sri_Lanka,132,133,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Chetan_Sakariya,1,3.4,0,34,0,22,0,Varun_Chakravarthy,3,11.3,0,61,0,34.5,0,2,2,0,37,26,36,18.5,102.77,0,0,0,5,0,11
1207,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,6,1004,18,66.66,1,0,India,Sri_Lanka,81,82,Bhuvneshwar_Kumar,8,8,26.3,0,9,6.83,17.6,Varun_Chakravarthy,3,11.3,0,61,0,34.5,0,Sandeep_Warrier,1,3,0,23,0,0,0,3,3,0,49,26,54,16.33,90.74,0,0,0,6,0,12
1265,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,3,1004,14,78.57,0,0,South_Africa,Sri_Lanka,163,135,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Anrich_Nortje,3,10,0,64,0,15,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,4,4,0,60,26,68,15,88.23,0,0,0,6,0,11
1273,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,3,1004,8,150,2,0,Sri_Lanka,South_Africa,120,121,Bjorn_Fortuin,3,12,0,57,0,14.4,0,Kagiso_Rabada,6,6,19,0,5,9,22.8,Dwaine_Pretorius,6,5,13,0,6,7,13,5,5,0,72,26,76,14.4,94.73,0,0,0,8,0,12
1357,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,25,848,3,0,0,0,Bangladesh,Sri_Lanka,171,172,Nasum_Ahmed,1,2.5,0,29,0,8.5,0,Mahedi_Hasan,3,3,8.2,0,1,10.2,50,Mohammad_Saifuddin,5,5,15,0,3,10.93,30,2,2,1,2,2,7,2,28.57,0,0,1,0,0,0
1374,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,2,2439,7,57.14,0,0,Sri_Lanka,Australia,154,155,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,1,0,4,4,7,4,57.14,0,0,0,0,0,4
1378,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,3,848,5,60,0,0,Sri_Lanka,South_Africa,142,146,Aiden_Markram,6,3,8,1,4,4.12,12,Kagiso_Rabada,6,6,19,0,5,9,22.8,Anrich_Nortje,3,10,0,64,0,15,0,3,3,1,5,3,12,2.5,41.66,0,0,1,0,0,3
1382,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,1,848,14,92.85,1,0,England,Sri_Lanka,163,137,Moeen_Ali,6,6,9.5,0,3,8.44,19.6,Chris_Woakes,6,6,19.3,0,4,6.87,29.2,Adil_Rashid,8,8,27,1,10,5.62,16.2,4,4,1,18,13,26,6,69.23,0,0,1,1,0,13
1392,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,4,1965,0,0,0,0,Sri_Lanka,West_Indies,189,169,Roston_Chase,1,1,0,6,0,0,0,Jason_Holder,5,5,18,0,3,8.11,36,Ravi_Rampaul,0,0,0,0,0,0,0,3,2,1,30,30,29,30,103.44,0,0,1,0,2,0
1458,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,2,132,3,200,0,1,Australia,Sri_Lanka,149,122,Mitchell_Starc,11,11,44,0,15,7.02,17.6,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,1,1,0,6,6,3,6,200,0,0,0,0,1,6
1463,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,2,132,6,83.33,1,0,Australia,Sri_Lanka,164,164,Josh_Hazlewood,8,32,2,174,0,12.8,2,Pat_Cummins,10,10,38,0,13,7.57,17.5,Marcus_Stoinis,6,15,0,115,0,30,0,2,2,0,11,6,9,5.5,122.22,0,0,0,1,1,5
1986,IIPHAkCLtapX0,Avishka_Fernando,Sri_Lanka,6,2401,3,33.33,0,0,India,Sri_Lanka,228,137,Hardik_Pandya,12,12,36.2,0,11,6.77,19.8,Arshdeep_Singh,3,8.3,0,97,0,17,0,Shivam_Mavi,3,9,0,81,0,13.5,1,1,1,0,1,1,3,1,33.33,0,0,0,0,0,1
1126,345821,Danushka_Gunathilaka,Sri_Lanka,4,1675,6,66.66,0,0,Sri_Lanka,West_Indies,131,134,Kevin_Sinclair,3,9,0,77,0,27,0,Fidel_Edwards,0,0,0,0,0,0,0,Jason_Holder,5,5,18,0,3,8.11,36,1,1,0,4,4,6,4,66.66,0,0,0,0,0,4
1128,345821,Danushka_Gunathilaka,Sri_Lanka,4,1675,42,133.33,4,2,Sri_Lanka,West_Indies,160,117,Fidel_Edwards,0,0,0,0,0,0,0,Kevin_Sinclair,3,9,0,77,0,27,0,Jason_Holder,5,5,18,0,3,8.11,36,2,2,0,60,56,48,30,125,0,1,0,4,2,56
1130,345821,Danushka_Gunathilaka,Sri_Lanka,4,1675,9,100,1,0,Sri_Lanka,West_Indies,131,134,Fabian_Allen,0,0,0,0,0,0,0,Kevin_Sinclair,3,9,0,77,0,27,0,Jason_Holder,5,5,18,0,3,8.11,36,3,3,0,69,56,57,23,121.05,0,1,0,5,2,9
